"State","Year","Gender","Event","Class","Mark","Mark.Note"
"Oklahoma",2003,"Boys","100m","B","11.50",""
"Oklahoma",2002,"Boys","100m","5A","10.46",""
"Oklahoma",2002,"Boys","100m","4A","10.58",""
"Oklahoma",2002,"Boys","100m","3A","10.96",""
"Oklahoma",2002,"Boys","100m","2A","11.32",""
"Oklahoma",2002,"Boys","100m","A","11.17",""
"Oklahoma",2002,"Boys","100m","B","11.12",""
"Oklahoma",2001,"Boys","100m","5A","11.16",""
"Oklahoma",2001,"Boys","100m","4A","11.00",""
"Oklahoma",2001,"Boys","100m","3A","11.03",""
"Oklahoma",2001,"Boys","100m","2A","11.04",""
"Oklahoma",2001,"Boys","100m","A","11.08",""
"Oklahoma",2001,"Boys","100m","B","11.15",""
"Oklahoma",2000,"Boys","100m","5A","10.72",""
"Oklahoma",2000,"Boys","100m","4A","10.57",""
"Oklahoma",2000,"Boys","100m","3A","10.54",""
"Oklahoma",2000,"Boys","100m","2A","10.78",""
"Oklahoma",2000,"Boys","100m","A","11.33",""
"Oklahoma",2000,"Boys","100m","B","11.23",""
"Oklahoma",1999,"Boys","100m","5A","10.73",""
"Oklahoma",1999,"Boys","100m","4A","10.77",""
"Oklahoma",1999,"Boys","100m","3A","10.78",""
"Oklahoma",1999,"Boys","100m","2A","11.02",""
"Oklahoma",1999,"Boys","100m","A","11.08",""
"Oklahoma",1999,"Boys","100m","B","11.09",""
"Oklahoma",1998,"Boys","100m","5A","10.99",""
"Oklahoma",1998,"Boys","100m","4A","11.09",""
"Oklahoma",1998,"Boys","100m","3A","10.96",""
"Oklahoma",1998,"Boys","100m","2A","10.86",""
"Oklahoma",1998,"Boys","100m","A","11.69",""
"Oklahoma",1998,"Boys","100m","B","12.13",""
"Oklahoma",1997,"Boys","100m","5A","10.39",""
"Oklahoma",1997,"Boys","100m","4A","10.57",""
"Oklahoma",1997,"Boys","100m","3A","10.94",""
"Oklahoma",1997,"Boys","100m","2A","11.32",""
"Oklahoma",1997,"Boys","100m","A","11.38",""
"Oklahoma",1997,"Boys","100m","B","11.46",""
"Oklahoma",1996,"Boys","100m","5A","10.62",""
"Oklahoma",1996,"Boys","100m","4A","10.69",""
"Oklahoma",1996,"Boys","100m","3A","10.74",""
"Oklahoma",1996,"Boys","100m","2A","10.75",""
"Oklahoma",1996,"Boys","100m","A","11.21",""
"Oklahoma",1996,"Boys","100m","B","11.54",""
"Oklahoma",1995,"Boys","100m","5A","10.79",""
"Oklahoma",1995,"Boys","100m","4A","10.80",""
"Oklahoma",1995,"Boys","100m","3A","10.62",""
"Oklahoma",1995,"Boys","100m","2A","10.73",""
"Oklahoma",1995,"Boys","100m","A","11.20",""
"Oklahoma",1995,"Boys","100m","B","11.54",""
"Oklahoma",1994,"Boys","100m","5A","10.90",""
"Oklahoma",1994,"Boys","100m","4A","10.75",""
"Oklahoma",1994,"Boys","100m","3A","10.63",""
"Oklahoma",1994,"Boys","100m","2A","10.89",""
"Oklahoma",1994,"Boys","100m","A","11.49",""
"Oklahoma",1994,"Boys","100m","B","11.15",""
"Oklahoma",1993,"Boys","100m","5A","10.56",""
"Oklahoma",1993,"Boys","100m","4A","10.91",""
"Oklahoma",1993,"Boys","100m","3A","10.75",""
"Oklahoma",1993,"Boys","100m","2A","10.79",""
"Oklahoma",1993,"Boys","100m","A","10.90",""
"Oklahoma",1993,"Boys","100m","B","11.00",""
"Oklahoma",1992,"Boys","100m","5A","10.71",""
"Oklahoma",1992,"Boys","100m","4A","10.8",""
"Oklahoma",1992,"Boys","100m","3A","11.1",""
"Oklahoma",1992,"Boys","100m","2A","11.23",""
"Oklahoma",1992,"Boys","100m","A","11.60",""
"Oklahoma",1992,"Boys","100m","B","11.93",""
"Oklahoma",1991,"Boys","100m","5A","10.78",""
"Oklahoma",1991,"Boys","100m","4A","10.58",""
"Oklahoma",1991,"Boys","100m","3A","10.94",""
"Oklahoma",1991,"Boys","100m","2A","10.89",""
"Oklahoma",1991,"Boys","100m","A","11.21",""
"Oklahoma",1991,"Boys","100m","B","11.03",""
"Oklahoma",1990,"Boys","100m","5A","10.60",""
"Oklahoma",1990,"Boys","100m","4A","10.94",""
"Oklahoma",1990,"Boys","100m","3A","11.04",""
"Oklahoma",1990,"Boys","100m","2A","10.92",""
"Oklahoma",1990,"Boys","100m","A","11.05",""
"Oklahoma",1990,"Boys","100m","B","10.87",""
"Oklahoma",1989,"Boys","100m","5A","10.66",""
"Oklahoma",1989,"Boys","100m","4A","10.55",""
"Oklahoma",1989,"Boys","100m","3A","11.04",""
"Oklahoma",1989,"Boys","100m","2A","11.51",""
"Oklahoma",1989,"Boys","100m","A","11.01",""
"Oklahoma",1989,"Boys","100m","B","11.19",""
"Oklahoma",1988,"Boys","100m","5A","10.86",""
"Oklahoma",1988,"Boys","100m","4A","10.91",""
"Oklahoma",1988,"Boys","100m","3A","10.68",""
"Oklahoma",1988,"Boys","100m","2A","10.88",""
"Oklahoma",1988,"Boys","100m","A","10.88",""
"Oklahoma",1988,"Boys","100m","B","11.00",""
"Oklahoma",1987,"Boys","100m","5A","10.61",""
"Oklahoma",1987,"Boys","100m","4A","10.98",""
"Oklahoma",1987,"Boys","100m","3A","10.40",""
"Oklahoma",1987,"Boys","100m","2A","10.69",""
"Oklahoma",1987,"Boys","100m","A","10.78",""
"Oklahoma",1987,"Boys","100m","B","11.01",""
"Oklahoma",1986,"Boys","100m","5A","10.67",""
"Oklahoma",1986,"Boys","100m","4A","10.61",""
"Oklahoma",1986,"Boys","100m","3A","10.70",""
"Oklahoma",1986,"Boys","100m","2A","10.95",""
"Oklahoma",1986,"Boys","100m","A","10.79",""
"Oklahoma",1986,"Boys","100m","B","10.93",""
"Oklahoma",1985,"Boys","100m","5A","10.90",""
"Oklahoma",1985,"Boys","100m","4A","10.83",""
"Oklahoma",1985,"Boys","100m","3A","10.52",""
"Oklahoma",1985,"Boys","100m","2A","10.67",""
"Oklahoma",1985,"Boys","100m","A","10.81",""
"Oklahoma",1985,"Boys","100m","B","10.69",""
"Oklahoma",1984,"Boys","100m","5A","10.80",""
"Oklahoma",1984,"Boys","100m","4A","10.73",""
"Oklahoma",1984,"Boys","100m","3A","10.84",""
"Oklahoma",1984,"Boys","100m","2A","11.31",""
"Oklahoma",1984,"Boys","100m","A","10.86",""
"Oklahoma",1984,"Boys","100m","B","11.18",""
"Oklahoma",1983,"Boys","100m","4A","10.89",""
"Oklahoma",1983,"Boys","100m","3A","10.92",""
"Oklahoma",1983,"Boys","100m","2A","11.30",""
"Oklahoma",1983,"Boys","100m","A","11.4",""
"Oklahoma",1983,"Boys","100m","B","11.79",""
"Oklahoma",1982,"Boys","100y","4A","9.69",""
"Oklahoma",1982,"Boys","100y","3A","9.78",""
"Oklahoma",1982,"Boys","100y","2A","9.69",""
"Oklahoma",1982,"Boys","100y","A","9.95",""
"Oklahoma",1982,"Boys","100y","B","9.78",""
"Oklahoma",1981,"Boys","100y","4A","10.20",""
"Oklahoma",1981,"Boys","100y","3A","10.33",""
"Oklahoma",1981,"Boys","100y","2A","9.88",""
"Oklahoma",1981,"Boys","100y","A","9.94",""
"Oklahoma",1981,"Boys","100y","B","10.23",""
"Oklahoma",1980,"Boys","100y","4A","9.48",""
"Oklahoma",1980,"Boys","100y","3A","9.87",""
"Oklahoma",1980,"Boys","100y","2A","10.35",""
"Oklahoma",1980,"Boys","100y","A","10.21",""
"Oklahoma",1980,"Boys","100y","B","10.37",""
"Oklahoma",1979,"Boys","100y","4A","9.82",""
"Oklahoma",1979,"Boys","100y","3A","9.91",""
"Oklahoma",1979,"Boys","100y","2A","10.40",""
"Oklahoma",1979,"Boys","100y","A","10.19",""
"Oklahoma",1979,"Boys","100y","B","10.53",""
"Oklahoma",1978,"Boys","100y","4A","10.25",""
"Oklahoma",1978,"Boys","100y","3A","10.49",""
"Oklahoma",1978,"Boys","100y","2A","9.89",""
"Oklahoma",1978,"Boys","100y","A","9.82",""
"Oklahoma",1978,"Boys","100y","B","10.25",""
"Oklahoma",1977,"Boys","100y","4A","10.11",""
"Oklahoma",1977,"Boys","100y","3A","10.21",""
"Oklahoma",1977,"Boys","100y","2A","10.2",""
"Oklahoma",1977,"Boys","100y","A","10.09",""
"Oklahoma",1977,"Boys","100y","B","10.41",""
"Oklahoma",1976,"Boys","100y","4A","9.8",""
"Oklahoma",1976,"Boys","100y","3A","10.0",""
"Oklahoma",1976,"Boys","100y","2A","10.0",""
"Oklahoma",1976,"Boys","100y","A","10.2",""
"Oklahoma",1976,"Boys","100y","B","10.1",""
"Oklahoma",1975,"Boys","100y","4A","9.8",""
"Oklahoma",1975,"Boys","100y","3A","10.1",""
"Oklahoma",1975,"Boys","100y","2A","9.9",""
"Oklahoma",1975,"Boys","100y","A","10.0",""
"Oklahoma",1975,"Boys","100y","B","9.9",""
"Oklahoma",1974,"Boys","100y","4A","9.9",""
"Oklahoma",1974,"Boys","100y","3A","10.2",""
"Oklahoma",1974,"Boys","100y","2A","9.8",""
"Oklahoma",1974,"Boys","100y","A","10.0",""
"Oklahoma",1973,"Boys","100y","4A","9.6",""
"Oklahoma",1973,"Boys","100y","3A","10.0",""
"Oklahoma",1973,"Boys","100y","2A","9.6",""
"Oklahoma",1973,"Boys","100y","A","9.9",""
"Oklahoma",1972,"Boys","100y","4A","9.8",""
"Oklahoma",1972,"Boys","100y","3A","10.3",""
"Oklahoma",1972,"Boys","100y","2A","9.8",""
"Oklahoma",1972,"Boys","100y","A","9.9",""
"Oklahoma",1971,"Boys","100y","4A","10.1",""
"Oklahoma",1971,"Boys","100y","3A","10.1",""
"Oklahoma",1971,"Boys","100y","2A","10.1",""
"Oklahoma",1971,"Boys","100y","A","10.6",""
"Oklahoma",1970,"Boys","100y","4A","10.1",""
"Oklahoma",1970,"Boys","100y","3A","10.1",""
"Oklahoma",1970,"Boys","100y","2A","10.0",""
"Oklahoma",1970,"Boys","100y","A","10.3",""
"Oklahoma",1969,"Boys","100y","2A","9.9",""
"Oklahoma",1969,"Boys","100y","A","9.9",""
"Oklahoma",1969,"Boys","100y","B","9.8",""
"Oklahoma",1969,"Boys","100y","C","9.8",""
"Oklahoma",1968,"Boys","100y","2A","10.0",""
"Oklahoma",1968,"Boys","100y","A","10.1",""
"Oklahoma",1968,"Boys","100y","B","9.9",""
"Oklahoma",1968,"Boys","100y","C","10.0",""
"Oklahoma",1967,"Boys","100y","2A","9.6",""
"Oklahoma",1967,"Boys","100y","A","9.7",""
"Oklahoma",1967,"Boys","100y","B","9.9",""
"Oklahoma",1967,"Boys","100y","C","10.2",""
"Oklahoma",1966,"Boys","100y","2A","9.9",""
"Oklahoma",1966,"Boys","100y","A","10.0",""
"Oklahoma",1966,"Boys","100y","B","9.8",""
"Oklahoma",1965,"Boys","100y","2A","9.6",""
"Oklahoma",1965,"Boys","100y","A","9.6",""
"Oklahoma",1965,"Boys","100y","B","9.9",""
"Oklahoma",1964,"Boys","100y","2A","10.2",""
"Oklahoma",1964,"Boys","100y","A","10.5",""
"Oklahoma",1964,"Boys","100y","B","10.4",""
"Oklahoma",1963,"Boys","100y","2A","10.0",""
"Oklahoma",1963,"Boys","100y","A","10.0",""
"Oklahoma",1963,"Boys","100y","B","9.9",""
"Oklahoma",1962,"Boys","100y","2A","10.1",""
"Oklahoma",1962,"Boys","100y","A","10.0",""
"Oklahoma",1962,"Boys","100y","B","10.0",""
"Oklahoma",1961,"Boys","100y","2A","9.8",""
"Oklahoma",1961,"Boys","100y","A","10.2",""
"Oklahoma",1961,"Boys","100y","B","10.2",""
"Oklahoma",1960,"Boys","100y","2A","9.8",""
"Oklahoma",1960,"Boys","100y","A","10.2",""
"Oklahoma",1960,"Boys","100y","B","10.6",""
"Oklahoma",1959,"Boys","100y","2A","10.0",""
"Oklahoma",1959,"Boys","100y","A","10.0",""
"Oklahoma",1959,"Boys","100y","B","10.3",""
"Oklahoma",1958,"Boys","100y","2A","10.1",""
"Oklahoma",1958,"Boys","100y","A","10.1",""
"Oklahoma",1958,"Boys","100y","B","10.2",""
"Oklahoma",1957,"Boys","100y","2A","10.3",""
"Oklahoma",1957,"Boys","100y","A","10.1",""
"Oklahoma",1957,"Boys","100y","B","10.6",""
"Oklahoma",1956,"Boys","100y","A","10.1",""
"Oklahoma",1956,"Boys","100y","B","10.3",""
"Oklahoma",1955,"Boys","100y","A","10.3",""
"Oklahoma",1955,"Boys","100y","B","10.5",""
"Oklahoma",1954,"Boys","100y","A","10.5",""
"Oklahoma",1954,"Boys","100y","B","10.5",""
"Oklahoma",1953,"Boys","100y","A","10.1",""
"Oklahoma",1953,"Boys","100y","B","10.2",""
"Oklahoma",1952,"Boys","100y","A","10.1",""
"Oklahoma",1952,"Boys","100y","B","10.2",""
"Oklahoma",1951,"Boys","100y","A","10.1",""
"Oklahoma",1951,"Boys","100y","B","10.1",""
"Oklahoma",1950,"Boys","100y","A","10.3",""
"Oklahoma",1950,"Boys","100y","B","10.2",""
"Oklahoma",1949,"Boys","100y","A","10.1",""
"Oklahoma",1949,"Boys","100y","B","10.2",""
"Oklahoma",1948,"Boys","100y","A","10.2",""
"Oklahoma",1948,"Boys","100y","B","10.1",""
"Oklahoma",1947,"Boys","100y","A","9.8",""
"Oklahoma",1947,"Boys","100y","B","10.1",""
"Oklahoma",1946,"Boys","100y","A","10.2",""
"Oklahoma",1946,"Boys","100y","B","10.7",""
"Oklahoma",1945,"Boys","100y","A","9.8",""
"Oklahoma",1945,"Boys","100y","B","10.2",""
"Oklahoma",1944,"Boys","100y","A","9.9",""
"Oklahoma",1944,"Boys","100y","B","10.0",""
"Oklahoma",2024,"Boys","800m","6A","1:51.35",""
"Oklahoma",2024,"Boys","800m","5A","1:52.81",""
"Oklahoma",2024,"Boys","800m","4A","1:55.18",""
"Oklahoma",2024,"Boys","800m","3A","1:56.01",""
"Oklahoma",2024,"Boys","800m","2A","1:59.01",""
"Oklahoma",2024,"Boys","800m","1A","2:00.88",""
"Oklahoma",2023,"Boys","800m","6A","1:54.40",""
"Oklahoma",2023,"Boys","800m","5A","1:53.44",""
"Oklahoma",2023,"Boys","800m","4A","1:56.93",""
"Oklahoma",2023,"Boys","800m","3A","1:55.07",""
"Oklahoma",2023,"Boys","800m","2A","1:54.90",""
"Oklahoma",2023,"Boys","800m","1A","1:57.79",""
"Oklahoma",2022,"Boys","800m","6A","1:52.27",""
"Oklahoma",2022,"Boys","800m","5A","1:58.75",""
"Oklahoma",2022,"Boys","800m","4A","1:56.49",""
"Oklahoma",2022,"Boys","800m","3A","1:54.76",""
"Oklahoma",2022,"Boys","800m","2A","1:59.10",""
"Oklahoma",2022,"Boys","800m","1A","1:56.91",""
"Oklahoma",2021,"Boys","800m","6A","1:56.47",""
"Oklahoma",2021,"Boys","800m","5A","1:58.87",""
"Oklahoma",2021,"Boys","800m","4A","1:58.41",""
"Oklahoma",2021,"Boys","800m","3A","2:00.48",""
"Oklahoma",2021,"Boys","800m","2A","2:05.66",""
"Oklahoma",2021,"Boys","800m","1A","2:01.84",""
"Oklahoma",2019,"Boys","800m","6A","1:55.62",""
"Oklahoma",2019,"Boys","800m","5A","1:56.20",""
"Oklahoma",2019,"Boys","800m","4A","1:56.87",""
"Oklahoma",2019,"Boys","800m","3A","1:56.00",""
"Oklahoma",2019,"Boys","800m","2A","2:00.09",""
"Oklahoma",2019,"Boys","800m","1A","2:00.70",""
"Oklahoma",2018,"Boys","800m","6A","1:58.78",""
"Oklahoma",2018,"Boys","800m","5A","1:56.76",""
"Oklahoma",2018,"Boys","800m","4A","1:58.32",""
"Oklahoma",2018,"Boys","800m","3A","1:58.72",""
"Oklahoma",2018,"Boys","800m","2A","1:57.97",""
"Oklahoma",2018,"Boys","800m","1A","1:59.26",""
"Oklahoma",2017,"Boys","800m","6A","1:53.16",""
"Oklahoma",2017,"Boys","800m","5A","1:56.62",""
"Oklahoma",2017,"Boys","800m","4A","1:56.75",""
"Oklahoma",2017,"Boys","800m","3A","1:55.71",""
"Oklahoma",2017,"Boys","800m","2A","1:58.27",""
"Oklahoma",2017,"Boys","800m","1A","2:01.31",""
"Oklahoma",2016,"Boys","800m","6A","1:58.08",""
"Oklahoma",2016,"Boys","800m","5A","1:56.19",""
"Oklahoma",2016,"Boys","800m","4A","1:55.34",""
"Oklahoma",2016,"Boys","800m","3A","1:58.63",""
"Oklahoma",2016,"Boys","800m","2A","1:59.74",""
"Oklahoma",2016,"Boys","800m","1A","1:59.84",""
"Oklahoma",2015,"Boys","800m","6A","1:54.98",""
"Oklahoma",2015,"Boys","800m","5A","1:52.79",""
"Oklahoma",2015,"Boys","800m","4A","1:56.51",""
"Oklahoma",2015,"Boys","800m","3A","1:57.46",""
"Oklahoma",2015,"Boys","800m","2A","2:01.10",""
"Oklahoma",2015,"Boys","800m","1A","2:00.42",""
"Oklahoma",2014,"Boys","800m","6A","1:55.33",""
"Oklahoma",2014,"Boys","800m","5A","1:52.98",""
"Oklahoma",2014,"Boys","800m","4A","1:54.70",""
"Oklahoma",2014,"Boys","800m","3A","1:56.17",""
"Oklahoma",2014,"Boys","800m","2A","1:58.36",""
"Oklahoma",2014,"Boys","800m","1A","2:02.26",""
"Oklahoma",2013,"Boys","800m","6A","1:56.80",""
"Oklahoma",2013,"Boys","800m","5A","1:55.98",""
"Oklahoma",2013,"Boys","800m","4A","1:56.35",""
"Oklahoma",2013,"Boys","800m","3A","2:00.86",""
"Oklahoma",2013,"Boys","800m","2A","2:00.78",""
"Oklahoma",2013,"Boys","800m","1A","2:01.50",""
"Oklahoma",2012,"Boys","800m","6A","1:52.07",""
"Oklahoma",2012,"Boys","800m","5A","1:56.57",""
"Oklahoma",2012,"Boys","800m","4A","1:54.67",""
"Oklahoma",2012,"Boys","800m","3A","1:57.64",""
"Oklahoma",2012,"Boys","800m","2A","1:59.72",""
"Oklahoma",2012,"Boys","800m","1A","1:59.26",""
"Oklahoma",2011,"Boys","800m","6A","1:56.52",""
"Oklahoma",2011,"Boys","800m","5A","1:57.98",""
"Oklahoma",2011,"Boys","800m","4A","1:54.91",""
"Oklahoma",2011,"Boys","800m","3A","1:58.11",""
"Oklahoma",2011,"Boys","800m","2A","1:58.15",""
"Oklahoma",2011,"Boys","800m","1A","1:59.42",""
"Oklahoma",2010,"Boys","800m","6A","1:56.34",""
"Oklahoma",2010,"Boys","800m","5A","2:01.10",""
"Oklahoma",2010,"Boys","800m","4A","1:57.61",""
"Oklahoma",2010,"Boys","800m","3A","2:00.29",""
"Oklahoma",2010,"Boys","800m","2A","1:57.00",""
"Oklahoma",2010,"Boys","800m","1A","2:00.89",""
"Oklahoma",2009,"Boys","800m","6A","1:56.36",""
"Oklahoma",2009,"Boys","800m","5A","1:59.73",""
"Oklahoma",2009,"Boys","800m","4A","1:56.36",""
"Oklahoma",2009,"Boys","800m","3A","2:00.44",""
"Oklahoma",2009,"Boys","800m","2A","1:57.79",""
"Oklahoma",2009,"Boys","800m","1A","2:03.26",""
"Oklahoma",2008,"Boys","800m","6A","1:56.79",""
"Oklahoma",2008,"Boys","800m","5A","1:58.05",""
"Oklahoma",2008,"Boys","800m","4A","1:57.11",""
"Oklahoma",2008,"Boys","800m","3A","1:58.64",""
"Oklahoma",2008,"Boys","800m","2A","1:58.44",""
"Oklahoma",2008,"Boys","800m","1A","2:04.10",""
"Oklahoma",2007,"Boys","800m","6A","1:51.70",""
"Oklahoma",2007,"Boys","800m","5A","1:58.07",""
"Oklahoma",2007,"Boys","800m","4A","1:57.41",""
"Oklahoma",2007,"Boys","800m","3A","2:00.36",""
"Oklahoma",2007,"Boys","800m","2A","2:01.35",""
"Oklahoma",2007,"Boys","800m","1A","2:00.66",""
"Oklahoma",2006,"Boys","800m","6A","1:53.50",""
"Oklahoma",2006,"Boys","800m","5A","1:57.34",""
"Oklahoma",2006,"Boys","800m","4A","1:58.36",""
"Oklahoma",2006,"Boys","800m","3A","1:57.34",""
"Oklahoma",2006,"Boys","800m","2A","1:59.43",""
"Oklahoma",2006,"Boys","800m","1A","1:58.03",""
"Oklahoma",2005,"Boys","800m","6A","1:55.74",""
"Oklahoma",2005,"Boys","800m","5A","1:59.72",""
"Oklahoma",2005,"Boys","800m","4A","1:57.10",""
"Oklahoma",2005,"Boys","800m","3A","1:57.63",""
"Oklahoma",2005,"Boys","800m","2A","2:03.42",""
"Oklahoma",2005,"Boys","800m","1A","2:03.12",""
"Oklahoma",2004,"Boys","800m","6A","1:52.87",""
"Oklahoma",2004,"Boys","800m","5A","1:56.93",""
"Oklahoma",2004,"Boys","800m","4A","1:58.83",""
"Oklahoma",2004,"Boys","800m","3A","1:57.70",""
"Oklahoma",2004,"Boys","800m","2A","2:01.78",""
"Oklahoma",2004,"Boys","800m","1A","2:05.58",""
"Oklahoma",2003,"Boys","800m","5A","1:52.98",""
"Oklahoma",2003,"Boys","800m","4A","1:56.03",""
"Oklahoma",2003,"Boys","800m","3A","1:57.67",""
"Oklahoma",2003,"Boys","800m","2A","1:54.76",""
"Oklahoma",2003,"Boys","800m","A","2:00.55",""
"Oklahoma",2003,"Boys","800m","B","1:59.60",""
"Oklahoma",2002,"Boys","800m","5A","1:53.77",""
"Oklahoma",2002,"Boys","800m","4A","1:57.72",""
"Oklahoma",2002,"Boys","800m","3A","1:58.28",""
"Oklahoma",2002,"Boys","800m","2A","1:55.52",""
"Oklahoma",2002,"Boys","800m","A","1:52.24",""
"Oklahoma",2002,"Boys","800m","B","1:59.01",""
"Oklahoma",2001,"Boys","800m","5A","1:52.87",""
"Oklahoma",2001,"Boys","800m","4A","1:57.10",""
"Oklahoma",2001,"Boys","800m","3A","1:51.70",""
"Oklahoma",2001,"Boys","800m","2A","1:53.44",""
"Oklahoma",2001,"Boys","800m","A","1:56.43",""
"Oklahoma",2001,"Boys","800m","B","2:02.72",""
"Oklahoma",2000,"Boys","800m","5A","1:54.97",""
"Oklahoma",2000,"Boys","800m","4A","1:58.65",""
"Oklahoma",2000,"Boys","800m","3A","1:54.79",""
"Oklahoma",2000,"Boys","800m","2A","1:54.89",""
"Oklahoma",2000,"Boys","800m","A","1:54.65",""
"Oklahoma",2000,"Boys","800m","B","2:02.31",""
"Oklahoma",1999,"Boys","800m","5A","1:55.35",""
"Oklahoma",1999,"Boys","800m","4A","1:59.39",""
"Oklahoma",1999,"Boys","800m","3A","1:58.33",""
"Oklahoma",1999,"Boys","800m","2A","1:56.34",""
"Oklahoma",1999,"Boys","800m","A","1:56.26",""
"Oklahoma",1999,"Boys","800m","B","2:03.98",""
"Oklahoma",1998,"Boys","800m","5A","1:52.31",""
"Oklahoma",1998,"Boys","800m","4A","1:55.99",""
"Oklahoma",1998,"Boys","800m","3A","1:58.31",""
"Oklahoma",1998,"Boys","800m","2A","1:55.95",""
"Oklahoma",1998,"Boys","800m","A","1:55.06",""
"Oklahoma",1998,"Boys","800m","B","2:00.69",""
"Oklahoma",1997,"Boys","800m","5A","1:54.20",""
"Oklahoma",1997,"Boys","800m","4A","1:57.40",""
"Oklahoma",1997,"Boys","800m","3A","1:58.21",""
"Oklahoma",1997,"Boys","800m","2A","1:54.24",""
"Oklahoma",1997,"Boys","800m","A","1:59.44",""
