"State","Year","Gender","Schools","Participation","Event","Mark","Mark.Note","Students","df","Count","Participation.Thousands"
"Maryland",1997,"Boys",163,4829,"800m",118.2,NA,215495,4,203680,4.829
"Maryland",1997,"Boys",163,4829,"800m",121.29,NA,215495,4,203680,4.829
"Maryland",1997,"Boys",163,4829,"High Jump",1.9812,NA,215495,4,203680,4.829
"Maryland",1997,"Boys",163,4829,"High Jump",1.9812,NA,215495,4,203680,4.829
"Maryland",1997,"Boys",163,4829,"High Jump",2.032,NA,215495,4,203680,4.829
"Maryland",1997,"Boys",163,4829,"High Jump",1.9812,NA,215495,4,203680,4.829
"Maryland",1997,"Boys",163,4829,"1600m",265.8,NA,215495,4,203680,4.829
"Maryland",1997,"Boys",163,4829,"1600m",264.45,NA,215495,4,203680,4.829
"Maryland",1997,"Boys",163,4829,"1600m",265.41,NA,215495,4,203680,4.829
"Maryland",1997,"Boys",163,4829,"1600m",278.47,NA,215495,4,203680,4.829
"Maryland",1997,"Boys",163,4829,"Pole Vault",4.1148,NA,215495,4,203680,4.829
"Maryland",1997,"Boys",163,4829,"Pole Vault",3.9624,NA,215495,4,203680,4.829
"Maryland",1997,"Boys",163,4829,"Pole Vault",4.2164,NA,215495,4,203680,4.829
"Maryland",1997,"Boys",163,4829,"Pole Vault",3.81,NA,215495,4,203680,4.829
"Massachusetts",1997,"Boys",265,9488,"1600m",253.521,NA,246205,5,227328,9.488
"Massachusetts",1997,"Boys",265,9488,"High Jump",2.032,NA,246205,5,227328,9.488
"Massachusetts",1997,"Boys",265,9488,"100m",10.75,NA,246205,5,227328,9.488
"Massachusetts",1997,"Boys",265,9488,"800m",112.97,NA,246205,5,227328,9.488
"Massachusetts",1997,"Boys",265,9488,"Pole Vault",4.2672,NA,246205,5,227328,9.488
"Michigan",1997,"Boys",649,21387,"Pole Vault",5.0292,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"High Jump",2.1336,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"1600m",256.99,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"800m",114.8,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"100m",10.81,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"Pole Vault",4.7752,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"High Jump",2.0574,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"1600m",259.1,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"800m",116.3,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"100m",10.84,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"Pole Vault",4.3434,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"High Jump",1.9812,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"1600m",260.2,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"800m",115.32,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"100m",10.77,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"Pole Vault",3.8862,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"High Jump",1.9304,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"1600m",257.13,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"800m",119.52,NA,463642,6,340878,21.387
"Michigan",1997,"Boys",649,21387,"100m",10.77,NA,463642,6,340878,21.387
"Nebraska",1997,"Boys",334,8156,"High Jump",2.0828,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"Pole Vault",4.6736,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"800m",112.84,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"100m",10.78,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"1600m",255.32,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"High Jump",2.0574,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"Pole Vault",4.6228,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"800m",111.59,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"100m",10.85,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"1600m",258.17,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"High Jump",2.0066,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"Pole Vault",4.699,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"800m",118.93,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"100m",11,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"1600m",271.09,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"High Jump",1.9558,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"Pole Vault",4.0132,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"800m",118.53,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"100m",11.33,NA,89121,7,70765,8.156
"Nebraska",1997,"Boys",334,8156,"1600m",266.24,NA,89121,7,70765,8.156
"New Mexico",1997,"Boys",136,2353,"100m",10.71,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"100m",11.21,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"100m",11.3,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"100m",11.52,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"800m",116.43,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"800m",116.33,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"800m",120.69,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"800m",122.65,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"1600m",267.05,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"1600m",264.21,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"1600m",270.67,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"1600m",284.68,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"High Jump",2.0066,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"High Jump",2.0066,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"High Jump",1.9304,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"High Jump",1.9304,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"Pole Vault",4.3688,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"Pole Vault",4.2672,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"Pole Vault",3.9624,NA,93282,NA,NA,2.353
"New Mexico",1997,"Boys",136,2353,"Pole Vault",4.7244,NA,93282,NA,NA,2.353
"New York",1997,"Boys",576,17110,"100m",10.76,NA,769382,8,651067,17.11
"New York",1997,"Boys",576,17110,"800m",111.03,NA,769382,8,651067,17.11
"New York",1997,"Boys",576,17110,"1600m",256.22,NA,769382,8,651067,17.11
"New York",1997,"Boys",576,17110,"High Jump",2.032,NA,769382,8,651067,17.11
"New York",1997,"Boys",576,17110,"Pole Vault",4.572,NA,769382,8,651067,17.11
"New York",1997,"Boys",576,17110,"100m",10.87,NA,769382,8,651067,17.11
"New York",1997,"Boys",576,17110,"800m",117,NA,769382,8,651067,17.11
"New York",1997,"Boys",576,17110,"1600m",258.38,NA,769382,8,651067,17.11
"New York",1997,"Boys",576,17110,"High Jump",1.905,NA,769382,8,651067,17.11
"New York",1997,"Boys",576,17110,"Pole Vault",4.4196,NA,769382,8,651067,17.11
"New York",1997,"Boys",576,17110,"100m",10.95,NA,769382,8,651067,17.11
"New York",1997,"Boys",576,17110,"800m",117.65,NA,769382,8,651067,17.11
"New York",1997,"Boys",576,17110,"1600m",261.53,NA,769382,8,651067,17.11
"New York",1997,"Boys",576,17110,"High Jump",1.9558,NA,769382,8,651067,17.11
"New York",1997,"Boys",576,17110,"Pole Vault",3.9624,NA,769382,8,651067,17.11
"North Carolina",1997,"Boys",301,9280,"High Jump",1.9812,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"High Jump",2.032,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"High Jump",1.9304,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"Pole Vault",4.2672,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"Pole Vault",4.4196,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"Pole Vault",3.81,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"Pole Vault",3.9624,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"100m",10.52,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"100m",10.8,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"100m",10.9,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"100m",11.13,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"800m",114.48,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"800m",119.1,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"800m",120.83,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"800m",121.88,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"1600m",258.42,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"1600m",270.75,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"1600m",265.35,NA,323955,9,357525,9.28
"North Carolina",1997,"Boys",301,9280,"1600m",276.97,NA,323955,9,357525,9.28
"Oklahoma",1997,"Boys",383,3970,"100m",10.39,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"100m",10.57,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"100m",10.94,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"100m",11.32,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"100m",11.38,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"100m",11.46,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"800m",114.2,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"800m",117.4,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"800m",118.21,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"800m",114.24,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"800m",119.44,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"800m",118.81,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"1600m",258.66,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"1600m",279.14,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"1600m",267.64,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"1600m",270.36,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"1600m",274.28,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"1600m",279.76,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"High Jump",2.032,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"High Jump",2.032,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"High Jump",1.9812,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"High Jump",1.9812,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"High Jump",2.0066,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"High Jump",2.032,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"Pole Vault",4.4196,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"Pole Vault",4.6736,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"Pole Vault",4.2672,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"Pole Vault",4.2672,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"Pole Vault",4.0386,NA,174549,11,141041,3.97
"Oklahoma",1997,"Boys",383,3970,"Pole Vault",3.81,NA,174549,11,141041,3.97
"Oregon",1997,"Boys",241,6888,"100m",10.81,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"800m",115.49,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"1600m",255.121857,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"High Jump",2.0828,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"Pole Vault",4.6736,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"100m",11.06,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"800m",116.37,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"1600m",251.331696,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"High Jump",2.06375,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"Pole Vault",5.0546,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"100m",11.29,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"800m",120.1,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"1600m",263.990619,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"High Jump",1.905,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"Pole Vault",4.5339,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"100m",11.27,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"800m",121.34,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"1600m",266.846661,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"High Jump",1.9304,NA,157020,12,130206,6.888
"Oregon",1997,"Boys",241,6888,"Pole Vault",3.81,NA,157020,12,130206,6.888
"Rhode Island",1997,"Boys",36,1382,"High Jump",2.13995,NA,40681,13,38755,1.382
"Rhode Island",1997,"Boys",36,1382,"Pole Vault",3.9624,NA,40681,13,38755,1.382
"Rhode Island",1997,"Boys",36,1382,"100m",10.76,NA,40681,13,38755,1.382
"Rhode Island",1997,"Boys",36,1382,"800m",117.44,NA,40681,13,38755,1.382
"Rhode Island",1997,"Boys",36,1382,"1600m",261.01647,NA,40681,13,38755,1.382
"Tennessee",1997,"Boys",216,4704,"100m",10.7,NA,247548,14,230020,4.704
"Tennessee",1997,"Boys",216,4704,"100m",10.97,NA,247548,14,230020,4.704
"Tennessee",1997,"Boys",216,4704,"800m",114.8,NA,247548,14,230020,4.704
"Tennessee",1997,"Boys",216,4704,"800m",119.3,NA,247548,14,230020,4.704
"Tennessee",1997,"Boys",216,4704,"1600m",258.63,NA,247548,14,230020,4.704
"Tennessee",1997,"Boys",216,4704,"1600m",260.45,NA,247548,14,230020,4.704
"Tennessee",1997,"Boys",216,4704,"High Jump",2.0828,NA,247548,14,230020,4.704
"Tennessee",1997,"Boys",216,4704,"High Jump",2.032,NA,247548,14,230020,4.704
"Tennessee",1997,"Boys",216,4704,"Pole Vault",4.4196,NA,247548,14,230020,4.704
"Tennessee",1997,"Boys",216,4704,"Pole Vault",3.9624,NA,247548,14,230020,4.704
"Washington",1997,"Boys",342,10124,"Pole Vault",4.572,NA,287059,15,242737,10.124
"Washington",1997,"Boys",342,10124,"Pole Vault",4.2672,NA,287059,15,242737,10.124
"Washington",1997,"Boys",342,10124,"High Jump",1.9304,NA,287059,15,242737,10.124
"Washington",1997,"Boys",342,10124,"High Jump",1.8542,NA,287059,15,242737,10.124
"Washington",1997,"Boys",342,10124,"High Jump",1.9812,NA,287059,15,242737,10.124
"Washington",1997,"Boys",342,10124,"1600m",247.43,NA,287059,15,242737,10.124
"Washington",1997,"Boys",342,10124,"1600m",255.35,NA,287059,15,242737,10.124
"Washington",1997,"Boys",342,10124,"1600m",260.47,NA,287059,15,242737,10.124
"Washington",1997,"Boys",342,10124,"1600m",263.8,NA,287059,15,242737,10.124
"Washington",1997,"Boys",342,10124,"800m",115.54,NA,287059,15,242737,10.124
"Washington",1997,"Boys",342,10124,"800m",110.96,NA,287059,15,242737,10.124
"Washington",1997,"Boys",342,10124,"800m",116.7,NA,287059,15,242737,10.124
"Washington",1997,"Boys",342,10124,"800m",116.05,NA,287059,15,242737,10.124
"Washington",1997,"Boys",342,10124,"100m",10.83,NA,287059,15,242737,10.124
"Washington",1997,"Boys",342,10124,"100m",10.35,NA,287059,15,242737,10.124
"Washington",1997,"Boys",342,10124,"100m",11.11,NA,287059,15,242737,10.124
"Washington",1997,"Boys",342,10124,"100m",11.17,NA,287059,15,242737,10.124
"Wisconsin",1997,"Boys",380,11194,"100m",10.55,NA,273937,16,197252,11.194
"Wisconsin",1997,"Boys",380,11194,"100m",11.09,NA,273937,16,197252,11.194
"Wisconsin",1997,"Boys",380,11194,"100m",11.15,NA,273937,16,197252,11.194
"Wisconsin",1997,"Boys",380,11194,"800m",112.2,NA,273937,16,197252,11.194
"Wisconsin",1997,"Boys",380,11194,"800m",108.5,NA,273937,16,197252,11.194
"Wisconsin",1997,"Boys",380,11194,"800m",116.9,NA,273937,16,197252,11.194
"Wisconsin",1997,"Boys",380,11194,"1600m",245,NA,273937,16,197252,11.194
"Wisconsin",1997,"Boys",380,11194,"1600m",262.5,NA,273937,16,197252,11.194
"Wisconsin",1997,"Boys",380,11194,"1600m",261.3,NA,273937,16,197252,11.194
"Wisconsin",1997,"Boys",380,11194,"High Jump",2.0574,NA,273937,16,197252,11.194
"Wisconsin",1997,"Boys",380,11194,"High Jump",2.0066,NA,273937,16,197252,11.194
"Wisconsin",1997,"Boys",380,11194,"High Jump",1.9812,NA,273937,16,197252,11.194
"Wisconsin",1997,"Boys",380,11194,"Pole Vault",4.4196,NA,273937,16,197252,11.194
"Wisconsin",1997,"Boys",380,11194,"Pole Vault",4.2672,NA,273937,16,197252,11.194
"Wisconsin",1997,"Boys",380,11194,"Pole Vault",4.4958,NA,273937,16,197252,11.194
"Wyoming",1997,"Boys",69,1690,"100m",11,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"800m",115.39,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"1600m",269.17,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"High Jump",2.0828,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"Pole Vault",4.572,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"100m",11.32,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"800m",118.33,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"1600m",269.73,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"High Jump",2.032,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"Pole Vault",4.2672,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"100m",11.3,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"800m",120.69,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"1600m",277.63,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"High Jump",1.8796,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"Pole Vault",4.4196,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"100m",11.23,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"800m",119.78,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"1600m",274.77,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"High Jump",1.8796,NA,31722,17,19963,1.69
"Wyoming",1997,"Boys",69,1690,"Pole Vault",3.81,NA,31722,17,19963,1.69
"California",1997,"Girls",848,27325,"100m",11.15,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"100m",11.58,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"100m",11.69,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"100m",11.81,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"100m",11.98,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"100m",12,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"100m",12.01,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"100m",12.06,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"1600m",284.78,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"1600m",290.47,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"1600m",297.47,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"1600m",299.17,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"1600m",300.44,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"1600m",301.95,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"1600m",305.96,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"1600m",312.35,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"1600m",319.43,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"800m",129.16,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"800m",129.61,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"800m",130.63,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"800m",131.82,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"800m",133.44,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"800m",133.5,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"800m",134.51,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"800m",134.81,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"High Jump",1.7526,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"High Jump",1.7272,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"High Jump",1.6764,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"High Jump",1.6256,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"High Jump",1.5748,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"Pole Vault",3.6576,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"Pole Vault",3.4544,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"Pole Vault",3.3528,NA,1525618,2,1290825,27.325
"California",1997,"Girls",848,27325,"Pole Vault",3.1496,NA,1525618,2,1290825,27.325
"Florida",1997,"Girls",414,9808,"100m",11.72,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"100m",12.35,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"100m",11.95,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"100m",12.42,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"100m",11.84,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"800m",134.62,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"800m",134.92,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"800m",138.3,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"800m",143.99,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"800m",141.3,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"1600m",309.4,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"1600m",299.7,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"1600m",313.8,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"1600m",325.91,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"1600m",319.47,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"High Jump",1.6256,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"High Jump",1.6256,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"High Jump",1.6256,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"High Jump",1.6256,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"High Jump",1.7399,NA,589050,18,634643,9.808
"Florida",1997,"Girls",414,9808,"Pole Vault",3.4671,NA,589050,18,634643,9.808
