"State","Year","Gender","Schools","Participation","Event","Mark","Participation.Thousands","Mark.Standard"
"Kansas",2008,"Boys",341,9395,"800m",114.06,9.395,0.937970922312897
"Kansas",2008,"Boys",341,9395,"High Jump",2.0066,9.395,0.699763008582034
"Kansas",2008,"Boys",341,9395,"Pole Vault",3.9624,9.395,-0.461442972397867
"Kansas",2008,"Girls",331,6901,"100m",12.22,6.901,-1.16372923931372
"Kansas",2008,"Girls",331,6901,"1600m",307.9,6.901,-1.28392060680504
"Kansas",2008,"Girls",331,6901,"800m",137.72,6.901,-1.32750662563787
"Kansas",2008,"Girls",331,6901,"High Jump",1.6764,6.901,-1.07480302214116
"Kansas",2008,"Girls",331,6901,"Pole Vault",3.3528,6.901,-1.56075192585211
"Maryland",2008,"Boys",183,6190,"100m",10.64,6.19,1.02536220623437
"Maryland",2008,"Boys",183,6190,"1600m",260.13,6.19,0.751020490159982
"Maryland",2008,"Boys",183,6190,"800m",112.83,6.19,1.05574511436613
"Maryland",2008,"Boys",183,6190,"High Jump",2.1336,6.19,1.38228840501403
"Maryland",2008,"Boys",183,6190,"Pole Vault",4.4196,6.19,0.363038742692813
"Maryland",2008,"Girls",181,5082,"100m",11.77,5.082,-0.540253827606984
"Maryland",2008,"Girls",181,5082,"1600m",304.59,5.082,-1.14291882679762
"Maryland",2008,"Girls",181,5082,"800m",131.31,5.082,-0.713740307701924
"Maryland",2008,"Girls",181,5082,"High Jump",1.7272,5.082,-0.801792863568356
"Maryland",2008,"Girls",181,5082,"Pole Vault",3.048,5.082,-2.11040640257923
"Massachusetts",2008,"Boys",309,11970,"100m",10.93,11.97,0.623566940912253
"Massachusetts",2008,"Boys",309,11970,"1600m",252.357786,11.97,1.08210689759157
"Massachusetts",2008,"Boys",309,11970,"800m",115.03,11.97,0.845092087929455
"Massachusetts",2008,"Boys",309,11970,"High Jump",2.032,11.97,0.836268087868433
"Massachusetts",2008,"Boys",309,11970,"Pole Vault",4.2672,11.97,0.0882115043292525
"Massachusetts",2008,"Girls",307,11438,"100m",12.34,11.438,-1.32998934910218
"Massachusetts",2008,"Girls",307,11438,"1600m",297.71319,11.438,-0.849975488195573
"Massachusetts",2008,"Girls",307,11438,"800m",133.04,11.438,-0.87939018758167
"Massachusetts",2008,"Girls",307,11438,"High Jump",1.6764,11.438,-1.07480302214116
"Massachusetts",2008,"Girls",307,11438,"Pole Vault",3.3782,11.438,-1.51494738612485
"Michigan",2008,"Boys",656,23550,"100m",10.52,23.55,1.19162231602283
"Michigan",2008,"Boys",656,23550,"1600m",252.98,23.55,1.05560137446603
"Michigan",2008,"Boys",656,23550,"800m",111.76,23.55,1.15819908631487
"Michigan",2008,"Boys",656,23550,"High Jump",1.9812,23.55,0.563257929295635
"Michigan",2008,"Boys",656,23550,"Pole Vault",4.4704,23.55,0.454647822147332
"Michigan",2008,"Girls",652,17844,"100m",12.09,17.844,-0.983614120376218
"Michigan",2008,"Girls",652,17844,"1600m",290.8,17.844,-0.555482407975193
"Michigan",2008,"Girls",652,17844,"800m",133.75,17.844,-0.947373664295324
"Michigan",2008,"Girls",652,17844,"High Jump",1.7526,17.844,-0.665287784281958
"Michigan",2008,"Girls",652,17844,"Pole Vault",3.429,17.844,-1.42333830667033
"Nebraska",2008,"Boys",307,8869,"100m",10.67,8.869,0.983797178787255
"Nebraska",2008,"Boys",307,8869,"1600m",264.79,8.869,0.552510431297577
"Nebraska",2008,"Boys",307,8869,"800m",114.73,8.869,0.873817500625365
"Nebraska",2008,"Boys",307,8869,"High Jump",2.0066,8.869,0.699763008582034
"Nebraska",2008,"Boys",307,8869,"Pole Vault",4.9276,8.869,1.27912953723801
"Nebraska",2008,"Girls",308,7457,"100m",12.24,7.457,-1.1914392576118
"Nebraska",2008,"Girls",308,7457,"1600m",298.49,7.457,-0.883066603823236
"Nebraska",2008,"Girls",308,7457,"800m",134.15,7.457,-0.985674214556538
"Nebraska",2008,"Girls",308,7457,"High Jump",1.7272,7.457,-0.801792863568356
"Nebraska",2008,"Girls",308,7457,"Pole Vault",3.4544,7.457,-1.37753376694307
"New Mexico",2008,"Boys",152,3629,"100m",10.7,3.629,0.94223215134014
"New Mexico",2008,"Boys",152,3629,"1600m",261.76,3.629,0.681584568283218
"New Mexico",2008,"Boys",152,3629,"800m",118.27,3.629,0.534857630813628
"New Mexico",2008,"Boys",152,3629,"High Jump",2.0066,3.629,0.699763008582034
"New Mexico",2008,"Boys",152,3629,"Pole Vault",4.9784,3.629,1.37073861669253
"New Mexico",2008,"Girls",152,3090,"100m",12.2,3.09,-1.13601922101564
"New Mexico",2008,"Girls",152,3090,"1600m",306.4,3.09,-1.22002251918839
"New Mexico",2008,"Girls",152,3090,"800m",137.15,3.09,-1.27292834151564
"New Mexico",2008,"Girls",152,3090,"High Jump",1.651,3.09,-1.21130810142755
"New Mexico",2008,"Girls",152,3090,"Pole Vault",3.1242,3.09,-1.97299278339745
"New York",2008,"Boys",633,21588,"100m",10.94,21.588,0.609711931763215
"New York",2008,"Boys",633,21588,"1600m",251.67,21.588,1.11140570431791
"New York",2008,"Boys",633,21588,"800m",113.01,21.588,1.03850986674858
"New York",2008,"Boys",633,21588,"High Jump",2.032,21.588,0.836268087868433
"New York",2008,"Boys",633,21588,"Pole Vault",4.8768,21.588,1.18752045778349
"New York",2008,"Girls",635,21357,"100m",12.29,21.357,-1.26071430335699
"New York",2008,"Girls",635,21357,"1600m",290.521746,21.357,-0.543629142327403
"New York",2008,"Girls",635,21357,"800m",127.46,21.357,-0.345097511437746
"New York",2008,"Girls",635,21357,"High Jump",1.7272,21.357,-0.801792863568356
"New York",2008,"Girls",635,21357,"Pole Vault",3.6576,21.357,-1.01109744912499
"North Carolina",2008,"Boys",360,12496,"100m",10.44,12.496,1.30246238921514
"North Carolina",2008,"Boys",360,12496,"1600m",257.96,12.496,0.843459723578741
"North Carolina",2008,"Boys",360,12496,"800m",112.32,12.496,1.10457831594918
"North Carolina",2008,"Boys",360,12496,"High Jump",2.032,12.496,0.836268087868433
"North Carolina",2008,"Boys",360,12496,"Pole Vault",4.8768,12.496,1.18752045778349
"North Carolina",2008,"Girls",364,8911,"100m",11.77,8.911,-0.540253827606984
"North Carolina",2008,"Girls",364,8911,"1600m",297.05,8.911,-0.821724439711248
"North Carolina",2008,"Girls",364,8911,"800m",135.15,8.911,-1.08142559020957
"North Carolina",2008,"Girls",364,8911,"High Jump",1.6764,8.911,-1.07480302214116
"North Carolina",2008,"Girls",364,8911,"Pole Vault",3.5052,8.911,-1.28592468748855
"Oklahoma",2008,"Boys",406,4550,"100m",10.58,4.55,1.1084922611286
"Oklahoma",2008,"Boys",406,4550,"1600m",264.34,4.55,0.571679857582575
"Oklahoma",2008,"Boys",406,4550,"800m",116.79,4.55,0.676569666780116
"Oklahoma",2008,"Boys",406,4550,"High Jump",2.0828,4.55,1.10927824644123
"Oklahoma",2008,"Boys",406,4550,"Pole Vault",5.0546,4.55,1.50815223587431
"Oklahoma",2008,"Girls",400,3975,"100m",11.57,3.975,-0.263153644626214
"Oklahoma",2008,"Girls",400,3975,"1600m",312.76,3.975,-1.490950410683
"Oklahoma",2008,"Girls",400,3975,"800m",135.68,3.975,-1.13217381930568
"Oklahoma",2008,"Girls",400,3975,"High Jump",1.6256,3.975,-1.34781318071395
"Oklahoma",2008,"Girls",400,3975,"Pole Vault",3.5052,3.975,-1.28592468748855
"Oregon",2008,"Boys",269,8652,"100m",10.63,8.652,1.03921721538341
"Oregon",2008,"Boys",269,8652,"1600m",250.472736,8.652,1.16240762429942
"Oregon",2008,"Boys",269,8652,"800m",110.6,8.652,1.26927068207239
"Oregon",2008,"Boys",269,8652,"High Jump",2.0828,8.652,1.10927824644123
"Oregon",2008,"Boys",269,8652,"Pole Vault",4.8768,8.652,1.18752045778349
"Oregon",2008,"Girls",269,6413,"100m",12.01,6.413,-0.872774047183909
"Oregon",2008,"Girls",269,6413,"1600m",293.968323,6.413,-0.690448928409764
"Oregon",2008,"Girls",269,6413,"800m",132,6.413,-0.779808756902516
"Oregon",2008,"Girls",269,6413,"High Jump",1.6764,6.413,-1.07480302214116
"Oregon",2008,"Girls",269,6413,"Pole Vault",3.8354,6.413,-0.690465671034167
"Rhode Island",2008,"Boys",38,1603,"100m",10.64,1.603,1.02536220623437
"Rhode Island",2008,"Boys",38,1603,"1600m",252.373185,1.603,1.0814509198241
"Rhode Island",2008,"Boys",38,1603,"800m",116.24,1.603,0.729232923389285
"Rhode Island",2008,"Boys",38,1603,"High Jump",1.9304,1.603,0.290247770722836
"Rhode Island",2008,"Boys",38,1603,"Pole Vault",4.572,1.603,0.637865981056373
"Rhode Island",2008,"Girls",38,1587,"100m",12.12,1.587,-1.02517914782333
"Rhode Island",2008,"Girls",38,1587,"1600m",306.144081,1.587,-1.20912069606521
"Rhode Island",2008,"Girls",38,1587,"800m",133.61,1.587,-0.933968471703901
"Rhode Island",2008,"Girls",38,1587,"High Jump",1.651,1.587,-1.21130810142755
"Rhode Island",2008,"Girls",38,1587,"Pole Vault",2.8956,1.587,-2.38523364094279
"Tennessee",2008,"Boys",254,7302,"100m",10.8,7.302,0.803682059849753
"Tennessee",2008,"Boys",254,7302,"1600m",256.24,7.302,0.916729530712502
"Tennessee",2008,"Boys",254,7302,"800m",114.15,7.302,0.929353298504124
"Tennessee",2008,"Boys",254,7302,"High Jump",2.032,7.302,0.836268087868433
"Tennessee",2008,"Boys",254,7302,"Pole Vault",4.8514,7.302,1.14171591805623
"Tennessee",2008,"Girls",256,2915,"100m",11.75,2.915,-0.512543809308908
"Tennessee",2008,"Girls",256,2915,"1600m",295.62,2.915,-0.760808262850039
"Tennessee",2008,"Girls",256,2915,"800m",132.73,2.915,-0.849707261129229
"Tennessee",2008,"Girls",256,2915,"High Jump",1.6764,2.915,-1.07480302214116
"Tennessee",2008,"Girls",256,2915,"Pole Vault",3.3528,2.915,-1.56075192585211
"Washington",2008,"Boys",320,11180,"100m",10.73,11.18,0.900667123893023
"Washington",2008,"Boys",320,11180,"1600m",253.72,11.18,1.02407831790848
"Washington",2008,"Boys",320,11180,"800m",112.53,11.18,1.08447052706204
"Washington",2008,"Boys",320,11180,"High Jump",2.032,11.18,0.836268087868433
"Washington",2008,"Boys",320,11180,"Pole Vault",4.699,11.18,0.866888679692672
"Washington",2008,"Girls",318,8698,"100m",11.9,8.698,-0.720368946544486
"Washington",2008,"Girls",318,8698,"1600m",296.44,8.698,-0.795739217413809
"Washington",2008,"Girls",318,8698,"800m",133.86,8.698,-0.957906315617159
"Washington",2008,"Girls",318,8698,"High Jump",1.7272,8.698,-0.801792863568356
"Washington",2008,"Girls",318,8698,"Pole Vault",3.6576,8.698,-1.01109744912499
"Wisconsin",2008,"Boys",434,14504,"100m",10.68,14.504,0.969942169638216
"Wisconsin",2008,"Boys",434,14504,"1600m",256.7,14.504,0.897134117176729
"Wisconsin",2008,"Boys",434,14504,"800m",114.3,14.504,0.914990592156169
"Wisconsin",2008,"Boys",434,14504,"High Jump",2.1082,14.504,1.24578332572763
"Wisconsin",2008,"Boys",434,14504,"Pole Vault",4.7752,14.504,1.00430229887445
"Wisconsin",2008,"Girls",432,11744,"100m",11.96,11.744,-0.803499001438718
"Wisconsin",2008,"Girls",432,11744,"1600m",292.38,11.744,-0.622788393598067
"Wisconsin",2008,"Girls",432,11744,"800m",133.29,11.744,-0.903328031494928
"Wisconsin",2008,"Girls",432,11744,"High Jump",1.6764,11.744,-1.07480302214116
"Wisconsin",2008,"Girls",432,11744,"Pole Vault",3.5052,11.744,-1.28592468748855
"Wyoming",2008,"Boys",71,1555,"100m",10.5,1.555,1.21933233432091
"Wyoming",2008,"Boys",71,1555,"1600m",262.43,1.555,0.653043422481112
"Wyoming",2008,"Boys",71,1555,"800m",116.28,1.555,0.725402868363164
"Wyoming",2008,"Boys",71,1555,"High Jump",1.9812,1.555,0.563257929295635
"Wyoming",2008,"Boys",71,1555,"Pole Vault",4.8768,1.555,1.18752045778349
"Wyoming",2008,"Girls",70,1239,"100m",12.32,1.239,-1.3022793308041
"Wyoming",2008,"Girls",70,1239,"1600m",314.37,1.239,-1.55953435805821
"Wyoming",2008,"Girls",70,1239,"800m",135.31,1.239,-1.09674581031406
"Wyoming",2008,"Girls",70,1239,"High Jump",1.7018,1.239,-0.938297942854756
"Wyoming",2008,"Girls",70,1239,"Pole Vault",3.5052,1.239,-1.28592468748855
"California",2007,"Boys",1088,49911,"1600m",250.35,49.911,1.16763602142056
"California",2007,"Boys",1088,49911,"800m",113.79,49.911,0.963823793739215
"California",2007,"Boys",1088,49911,"High Jump",2.032,49.911,0.836268087868433
"California",2007,"Boys",1088,49911,"Pole Vault",4.6482,49.911,0.775279600238153
"California",2007,"Girls",1097,38817,"100m",11.47,38.817,-0.12460355313583
"California",2007,"Girls",1097,38817,"1600m",290.89,38.817,-0.559316293232191
"California",2007,"Girls",1097,38817,"800m",129.83,38.817,-0.572028271735436
"California",2007,"Girls",1097,38817,"High Jump",1.7018,38.817,-0.938297942854756
"California",2007,"Girls",1097,38817,"Pole Vault",3.7338,38.817,-0.873683829943207
"Florida",2007,"Boys",510,14861,"100m",10.37,14.861,1.39944745325841
"Florida",2007,"Boys",510,14861,"1600m",248.8,14.861,1.2336640452911
"Florida",2007,"Boys",510,14861,"800m",113.54,14.861,0.987761637652474
"Florida",2007,"Boys",510,14861,"High Jump",2.0828,14.861,1.10927824644123
"Florida",2007,"Boys",510,14861,"Pole Vault",4.826,14.861,1.09591137832897
"Florida",2007,"Girls",504,12273,"100m",11.77,12.273,-0.540253827606984
"Florida",2007,"Girls",504,12273,"1600m",295.8,12.273,-0.768476033364037
"Florida",2007,"Girls",504,12273,"800m",130.9,12.273,-0.674482243684181
"Florida",2007,"Girls",504,12273,"High Jump",1.778,12.273,-0.528782704995558
"Florida",2007,"Girls",504,12273,"Pole Vault",3.7846,12.273,-0.782074750488687
"Georgia",2007,"Boys",368,10455,"100m",10.59,10.455,1.09463725197956
"Georgia",2007,"Boys",368,10455,"1600m",247.5,10.455,1.2890423878922
"Georgia",2007,"Boys",368,10455,"800m",115.5,10.455,0.800088941372529
"Georgia",2007,"Boys",368,10455,"High Jump",2.0828,10.455,1.10927824644123
"Georgia",2007,"Boys",368,10455,"Pole Vault",4.8768,10.455,1.18752045778349
"Georgia",2007,"Girls",366,8521,"100m",11.63,8.521,-0.346283699520446
"Georgia",2007,"Girls",366,8521,"1600m",288.5,8.521,-0.457505340296324
"Georgia",2007,"Girls",366,8521,"800m",131.5,8.521,-0.731933069076
"Georgia",2007,"Girls",366,8521,"High Jump",1.7272,8.521,-0.801792863568356
"Georgia",2007,"Girls",366,8521,"Pole Vault",3.5052,8.521,-1.28592468748855
"Illinois",2007,"Boys",597,24202,"100m",10.57,24.202,1.12234727027764
"Illinois",2007,"Boys",597,24202,"1600m",250.5,24.202,1.1612462126589
"Illinois",2007,"Boys",597,24202,"800m",112.6,24.202,1.07776793076633
"Illinois",2007,"Boys",597,24202,"Pole Vault",5.1054,24.202,1.59976131532883
"Illinois",2007,"Girls",591,18063,"100m",11.94,18.063,-0.775788983140639
"Illinois",2007,"Girls",591,18063,"1600m",292.4,18.063,-0.623640368099621
"Illinois",2007,"Girls",591,18063,"800m",131.3,18.063,-0.712782793945394
"Illinois",2007,"Girls",591,18063,"High Jump",1.7018,18.063,-0.938297942854756
"Illinois",2007,"Girls",591,18063,"Pole Vault",3.81,18.063,-0.736270210761427
"Kansas",2007,"Boys",357,9199,"100m",10.87,9.199,0.706696995806485
"Kansas",2007,"Boys",357,9199,"1600m",264.06,9.199,0.583607500604349
"Kansas",2007,"Boys",357,9199,"800m",115.55,9.199,0.795301372589878
"Kansas",2007,"Boys",357,9199,"High Jump",1.9812,9.199,0.563257929295635
"Kansas",2007,"Boys",357,9199,"Pole Vault",4.445,9.199,0.408843282420073
"Kansas",2007,"Girls",325,6644,"100m",12.27,6.644,-1.23300428505891
"Kansas",2007,"Girls",325,6644,"1600m",304.1,6.644,-1.12204545150952
"Kansas",2007,"Girls",325,6644,"800m",138.44,6.644,-1.39644761610805
"Kansas",2007,"Girls",325,6644,"High Jump",1.6256,6.644,-1.34781318071395
"Kansas",2007,"Girls",325,6644,"Pole Vault",3.5052,6.644,-1.28592468748855
"Maryland",2007,"Boys",186,6291,"100m",10.63,6.291,1.03921721538341
"Maryland",2007,"Boys",186,6291,"1600m",244.09,6.291,1.4343040404074
"Maryland",2007,"Boys",186,6291,"800m",113.73,6.291,0.969568876278398
"Maryland",2007,"Boys",186,6291,"High Jump",1.9812,6.291,0.563257929295635
"Maryland",2007,"Boys",186,6291,"Pole Vault",4.1148,6.291,-0.186615734034308
"Maryland",2007,"Girls",185,5097,"100m",11.82,5.097,-0.609528873352178
"Maryland",2007,"Girls",185,5097,"1600m",297.44,5.097,-0.838337942491578
"Maryland",2007,"Girls",185,5097,"800m",134.02,5.097,-0.973226535721644
"Maryland",2007,"Girls",185,5097,"High Jump",1.7272,5.097,-0.801792863568356
"Maryland",2007,"Girls",185,5097,"Pole Vault",3.2258,5.097,-1.78977462448841
"Massachusetts",2007,"Boys",311,12416,"100m",10.79,12.416,0.817537068998793
"Massachusetts",2007,"Boys",311,12416,"1600m",251.63202,12.416,1.11302360389636
"Massachusetts",2007,"Boys",311,12416,"800m",113.52,12.416,0.989676665165535
"Massachusetts",2007,"Boys",311,12416,"High Jump",2.0066,12.416,0.699763008582034
"Massachusetts",2007,"Boys",311,12416,"Pole Vault",4.4196,12.416,0.363038742692813
"Massachusetts",2007,"Girls",307,11664,"100m",12.53,11.664,-1.59323452293391
"Massachusetts",2007,"Girls",307,11664,"1600m",297.037134,11.664,-0.821176364514397
"Massachusetts",2007,"Girls",307,11664,"800m",131.88,11.664,-0.768318591824152
"Massachusetts",2007,"Girls",307,11664,"High Jump",1.6764,11.664,-1.07480302214116
"Massachusetts",2007,"Girls",307,11664,"Pole Vault",3.3528,11.664,-1.56075192585211
"Michigan",2007,"Boys",636,23733,"100m",10.82,23.733,0.775972041551676
"Michigan",2007,"Boys",636,23733,"1600m",253.9,23.733,1.01641054739448
"Michigan",2007,"Boys",636,23733,"800m",113.86,23.733,0.957121197443504
"Michigan",2007,"Boys",636,23733,"High Jump",2.0828,23.733,1.10927824644123
"Michigan",2007,"Boys",636,23733,"Pole Vault",4.9022,23.733,1.23332499751075
"Michigan",2007,"Girls",627,18109,"100m",11.76,18.109,-0.526398818457946
"Michigan",2007,"Girls",627,18109,"1600m",291.73,18.109,-0.595099222297518
"Michigan",2007,"Girls",627,18109,"800m",131.18,18.109,-0.70129262886703
"Michigan",2007,"Girls",627,18109,"High Jump",1.7018,18.109,-0.938297942854756
"Michigan",2007,"Girls",627,18109,"Pole Vault",3.7084,18.109,-0.919488369670467
"Nebraska",2007,"Boys",309,9080,"100m",10.682,9.08,0.967171167808408
"Nebraska",2007,"Boys",309,9080,"1600m",258.836,9.08,0.806143240410614
"Nebraska",2007,"Boys",309,9080,"800m",114.285,9.08,0.916426862790965
"Nebraska",2007,"Boys",309,9080,"High Jump",2.2352,9.08,1.92830872215962
"Nebraska",2007,"Boys",309,9080,"Pole Vault",4.6228,9.08,0.729475060510892
"Nebraska",2007,"Girls",310,7561,"100m",12.337,7.561,-1.32583284635747
"Nebraska",2007,"Girls",310,7561,"1600m",308.168,7.561,-1.29533706512588
"Nebraska",2007,"Girls",310,7561,"800m",135.074,7.561,-1.07414848565994
"Nebraska",2007,"Girls",310,7561,"High Jump",1.651,7.561,-1.21130810142755
"Nebraska",2007,"Girls",310,7561,"Pole Vault",3.6576,7.561,-1.01109744912499
"New Mexico",2007,"Boys",145,3981,"100m",11.1,3.981,0.388031785378598
"New Mexico",2007,"Boys",145,3981,"1600m",256.12,3.981,0.921841377721835
"New Mexico",2007,"Boys",145,3981,"800m",117.03,3.981,0.653589336623389
"New Mexico",2007,"Boys",145,3981,"High Jump",2.0066,3.981,0.699763008582034
"New Mexico",2007,"Boys",145,3981,"Pole Vault",4.4958,3.981,0.500452361874593
"New Mexico",2007,"Girls",145,3113,"100m",12.57,3.113,-1.64865455953007
"New Mexico",2007,"Girls",145,3113,"1600m",314.62,3.113,-1.57018403932765
"New Mexico",2007,"Girls",145,3113,"800m",136,3.113,-1.16281425951465
"New Mexico",2007,"Girls",145,3113,"High Jump",1.6764,3.113,-1.07480302214116
"New Mexico",2007,"Girls",145,3113,"Pole Vault",3.048,3.113,-2.11040640257923
"New York",2007,"Boys",591,18624,"100m",10.56,18.624,1.13620227942668
"New York",2007,"Boys",591,18624,"1600m",254.21,18.624,1.00320494262037
"New York",2007,"Boys",591,18624,"800m",112.18,18.624,1.1179835085406
"New York",2007,"Boys",591,18624,"High Jump",2.0574,18.624,0.972773167154831
"New York",2007,"Boys",591,18624,"Pole Vault",4.8768,18.624,1.18752045778349
"New York",2007,"Girls",593,18734,"100m",11.72,18.734,-0.470978781861793
"New York",2007,"Girls",593,18734,"1600m",290.511009,18.734,-0.543171759816243
"New York",2007,"Girls",593,18734,"800m",130.02,18.734,-0.590221033109512
"New York",2007,"Girls",593,18734,"High Jump",1.7526,18.734,-0.665287784281958
"New York",2007,"Girls",593,18734,"Pole Vault",3.81,18.734,-0.736270210761427
"North Carolina",2007,"Boys",354,12809,"100m",10.51,12.809,1.20547732517187
"North Carolina",2007,"Boys",354,12809,"1600m",254.12,12.809,1.00703882787737
"North Carolina",2007,"Boys",354,12809,"800m",111.48,12.809,1.18500947149772
"North Carolina",2007,"Boys",354,12809,"High Jump",2.032,12.809,0.836268087868433
"North Carolina",2007,"Boys",354,12809,"Pole Vault",4.699,12.809,0.866888679692672
"North Carolina",2007,"Girls",352,9160,"100m",11.43,9.16,-0.0691835165396741
"North Carolina",2007,"Girls",352,9160,"1600m",299.83,9.16,-0.940148895427445
"North Carolina",2007,"Girls",352,9160,"800m",134.6,9.16,-1.0287623336004
"North Carolina",2007,"Girls",352,9160,"High Jump",1.7272,9.16,-0.801792863568356
"North Carolina",2007,"Girls",352,9160,"Pole Vault",3.5052,9.16,-1.28592468748855
"Oklahoma",2007,"Boys",400,4482,"100m",10.74,4.482,0.886812114743984
"Oklahoma",2007,"Boys",400,4482,"1600m",258.81,4.482,0.807250807262636
"Oklahoma",2007,"Boys",400,4482,"800m",111.7,4.482,1.16394416885405
"Oklahoma",2007,"Boys",400,4482,"High Jump",2.032,4.482,0.836268087868433
"Oklahoma",2007,"Boys",400,4482,"Pole Vault",4.572,4.482,0.637865981056373
