"State","Year","Event","Gender","Class","Mark","text","Rank"
"Georgia",1988,"1600m","Boys","AAA","04:25.3",NA,NA
"Georgia",1988,"1600m","Boys","AAAA","04:10.9",NA,NA
"Georgia",1988,"800m","Boys","A","02:02.3",NA,NA
"Georgia",1988,"800m","Boys","AA","01:56.3",NA,NA
"Georgia",1988,"800m","Boys","AAA","01:57.9",NA,NA
"Georgia",1988,"800m","Boys","AAAA","01:54.1",NA,NA
"Georgia",1988,"High Jump","Boys","A","4-Jun",NA,NA
"Georgia",1988,"High Jump","Boys","AA","6-Jun",NA,NA
"Georgia",1988,"High Jump","Boys","AAA","10-Jun",NA,NA
"Georgia",1988,"High Jump","Boys","AAAA","8-Jun",NA,NA
"Georgia",1988,"Pole Vault","Boys","A","6-Dec",NA,NA
"Georgia",1988,"Pole Vault","Boys","AA","15-8",NA,NA
"Georgia",1988,"Pole Vault","Boys","AAA","14-0",NA,NA
"Georgia",1988,"Pole Vault","Boys","AAAA","6-Dec",NA,NA
"Georgia",1989,"100m","Boys","A","10.94",NA,NA
"Georgia",1989,"100m","Boys","AA","10.74",NA,NA
"Georgia",1989,"100m","Boys","AAA","10.62",NA,NA
"Georgia",1989,"100m","Boys","AAAA","10.78",NA,NA
"Georgia",1989,"1600m","Boys","A","04:42.1",NA,NA
"Georgia",1989,"1600m","Boys","AA","04:27.7",NA,NA
"Georgia",1989,"1600m","Boys","AAA","04:22.9",NA,NA
"Georgia",1989,"1600m","Boys","AAAA","04:20.8",NA,NA
"Georgia",1989,"800m","Boys","A","02:01.4",NA,NA
"Georgia",1989,"800m","Boys","AA","01:58.3",NA,NA
"Georgia",1989,"800m","Boys","AAA","01:55.2",NA,NA
"Georgia",1989,"800m","Boys","AAAA","01:53.2",NA,NA
"Georgia",1989,"High Jump","Boys","A","6-8.25",NA,NA
"Georgia",1989,"High Jump","Boys","AA","4-Jun",NA,NA
"Georgia",1989,"High Jump","Boys","AAA","10-Jun",NA,NA
"Georgia",1989,"High Jump","Boys","AAAA","10-Jun",NA,NA
"Georgia",1989,"Pole Vault","Boys","A","14-1.5",NA,NA
"Georgia",1989,"Pole Vault","Boys","AA","6-Dec",NA,NA
"Georgia",1989,"Pole Vault","Boys","AAA","13-6",NA,NA
"Georgia",1989,"Pole Vault","Boys","AAAA","14-0",NA,NA
"Georgia",1990,"100m","Boys","A","10.98",NA,NA
"Georgia",1990,"100m","Boys","AA","10.92",NA,NA
"Georgia",1990,"100m","Boys","AAA","10.7",NA,NA
"Georgia",1990,"100m","Boys","AAAA","10.59",NA,NA
"Georgia",1990,"1600m","Boys","A","04:37.8",NA,NA
"Georgia",1990,"1600m","Boys","AA","04:29.0",NA,NA
"Georgia",1990,"1600m","Boys","AAA","04:18.6",NA,NA
"Georgia",1990,"1600m","Boys","AAAA","04:21.2",NA,NA
"Georgia",1990,"800m","Boys","A","01:59.4",NA,NA
"Georgia",1990,"800m","Boys","AA","01:59.7",NA,NA
"Georgia",1990,"800m","Boys","AAA","01:54.4",NA,NA
"Georgia",1990,"800m","Boys","AAAA","01:55.4",NA,NA
"Georgia",1990,"High Jump","Boys","A","6-8.5",NA,NA
"Georgia",1990,"High Jump","Boys","AA","8-Jun",NA,NA
"Georgia",1990,"High Jump","Boys","AAA","Jul-00",NA,NA
"Georgia",1990,"High Jump","Boys","AAAA","8-Jun",NA,NA
"Georgia",1990,"Pole Vault","Boys","A","6-Dec",NA,NA
"Georgia",1990,"Pole Vault","Boys","AA","6-Dec",NA,NA
"Georgia",1990,"Pole Vault","Boys","AAA","14-9",NA,NA
"Georgia",1990,"Pole Vault","Boys","AAAA","13-6",NA,NA
"Georgia",1991,"100m","Boys","A","10.93",NA,NA
"Georgia",1991,"100m","Boys","AA","10.71",NA,NA
"Georgia",1991,"100m","Boys","AAA","10.92",NA,NA
"Georgia",1991,"100m","Boys","AAAA","10.86",NA,NA
"Georgia",1991,"1600m","Boys","A","04:40.5",NA,NA
"Georgia",1991,"1600m","Boys","AA","04:24.3",NA,NA
"Georgia",1991,"1600m","Boys","AAA","04:16.0",NA,NA
"Georgia",1991,"1600m","Boys","AAAA","04:16.0",NA,NA
"Georgia",1991,"800m","Boys","A","01:58.5",NA,NA
"Georgia",1991,"800m","Boys","AA","01:56.3",NA,NA
"Georgia",1991,"800m","Boys","AAA","01:58.1",NA,NA
"Georgia",1991,"800m","Boys","AAAA","01:52.8",NA,NA
"Georgia",1991,"High Jump","Boys","A","4-Jun",NA,NA
"Georgia",1991,"High Jump","Boys","AA","6-Jun",NA,NA
"Georgia",1991,"High Jump","Boys","AAA","10-Jun",NA,NA
"Georgia",1991,"High Jump","Boys","AAAA","8-Jun",NA,NA
"Georgia",1991,"Pole Vault","Boys","A","6-Dec",NA,NA
"Georgia",1991,"Pole Vault","Boys","AA","14-1",NA,NA
"Georgia",1991,"Pole Vault","Boys","AAA","14-0",NA,NA
"Georgia",1991,"Pole Vault","Boys","AAAA","13-0",NA,NA
"Georgia",1992,"100m","Boys","A","10.9",NA,NA
"Georgia",1992,"100m","Boys","AA","11.02",NA,NA
"Georgia",1992,"100m","Boys","AAA","10.84",NA,NA
"Georgia",1992,"100m","Boys","AAAA","10.51",NA,NA
"Georgia",1992,"1600m","Boys","A","04:37.9",NA,NA
"Georgia",1992,"1600m","Boys","AA","04:22.1",NA,NA
"Georgia",1992,"1600m","Boys","AAA","04:14.3",NA,NA
"Georgia",1992,"1600m","Boys","AAAA","04:17.4",NA,NA
"Georgia",1992,"800m","Boys","A","01:59.5",NA,NA
"Georgia",1992,"800m","Boys","AA","01:54.5",NA,NA
"Georgia",1992,"800m","Boys","AAA","01:55.6",NA,NA
"Georgia",1992,"800m","Boys","AAAA","01:55.0",NA,NA
"Georgia",1992,"High Jump","Boys","A","2-Jun",NA,NA
"Georgia",1992,"High Jump","Boys","AA","6-Jun",NA,NA
"Georgia",1992,"High Jump","Boys","AAA","2-Jul",NA,NA
"Georgia",1992,"High Jump","Boys","AAAA","Jul-00",NA,NA
"Georgia",1992,"Pole Vault","Boys","A","13-0",NA,NA
"Georgia",1992,"Pole Vault","Boys","AA","13-6",NA,NA
"Georgia",1992,"Pole Vault","Boys","AAA","15-0",NA,NA
"Georgia",1992,"Pole Vault","Boys","AAAA","13-6",NA,NA
"Georgia",1993,"100m","Boys","A","11.13",NA,NA
"Georgia",1993,"100m","Boys","AA","10.93",NA,NA
"Georgia",1993,"100m","Boys","AAA","10.74",NA,NA
"Georgia",1993,"100m","Boys","AAAA","10.55",NA,NA
"Georgia",1993,"1600m","Boys","A","04:22.9",NA,NA
"Georgia",1993,"1600m","Boys","AA","04:14.2",NA,NA
"Georgia",1993,"1600m","Boys","AAA","04:25.1",NA,NA
"Georgia",1993,"1600m","Boys","AAAA","04:16.6",NA,NA
"Georgia",1993,"800m","Boys","A","01:54.2",NA,NA
"Georgia",1993,"800m","Boys","AA","01:53.8",NA,NA
"Georgia",1993,"800m","Boys","AAA","01:56.7",NA,NA
"Georgia",1993,"800m","Boys","AAAA","01:56.3",NA,NA
"Georgia",1993,"High Jump","Boys","A","6-Jun",NA,NA
"Georgia",1993,"High Jump","Boys","AA","4-Jun",NA,NA
"Georgia",1993,"High Jump","Boys","AAA","10-Jun",NA,NA
"Georgia",1993,"High Jump","Boys","AAAA","Jul-00",NA,NA
"Georgia",1993,"Pole Vault","Boys","A","Dec-00",NA,NA
"Georgia",1993,"Pole Vault","Boys","AA","13-0",NA,NA
"Georgia",1993,"Pole Vault","Boys","AAA","14-6",NA,NA
"Georgia",1993,"Pole Vault","Boys","AAAA","13-6",NA,NA
"Georgia",1994,"100m","Boys","A","11.26",NA,NA
"Georgia",1994,"100m","Boys","AA","10.91",NA,NA
"Georgia",1994,"100m","Boys","AAA","10.84",NA,NA
"Georgia",1994,"100m","Boys","AAAA","10.8",NA,NA
"Georgia",1994,"1600m","Boys","A","04:28.7",NA,NA
"Georgia",1994,"1600m","Boys","AA","04:30.6",NA,NA
"Georgia",1994,"1600m","Boys","AAA","04:20.2",NA,NA
"Georgia",1994,"1600m","Boys","AAAA","04:21.3",NA,NA
"Georgia",1994,"800m","Boys","A","01:58.8",NA,NA
"Georgia",1994,"800m","Boys","AA","01:58.6",NA,NA
"Georgia",1994,"800m","Boys","AAA","01:54.8",NA,NA
"Georgia",1994,"800m","Boys","AAAA","01:53.5",NA,NA
"Georgia",1994,"High Jump","Boys","A","4-Jun",NA,NA
"Georgia",1994,"High Jump","Boys","AA","8-Jun",NA,NA
"Georgia",1994,"High Jump","Boys","AAA","Jul-00",NA,NA
"Georgia",1994,"High Jump","Boys","AAAA","10-Jun",NA,NA
"Georgia",1994,"Pole Vault","Boys","A","Dec-00",NA,NA
"Georgia",1994,"Pole Vault","Boys","AA","Dec-00",NA,NA
"Georgia",1994,"Pole Vault","Boys","AAA","14-6",NA,NA
"Georgia",1994,"Pole Vault","Boys","AAAA","13-6",NA,NA
"Georgia",1995,"100m","Boys","A","10.91",NA,NA
"Georgia",1995,"100m","Boys","AA","10.65",NA,NA
"Georgia",1995,"100m","Boys","AAA","10.74",NA,NA
"Georgia",1995,"100m","Boys","AAAA","10.81",NA,NA
"Georgia",1995,"1600m","Boys","A","04:26.3",NA,NA
"Georgia",1995,"1600m","Boys","AA","04:29.3",NA,NA
"Georgia",1995,"1600m","Boys","AAA","04:25.7",NA,NA
"Georgia",1995,"1600m","Boys","AAAA","04:17.4",NA,NA
"Georgia",1995,"800m","Boys","A","01:58.1",NA,NA
"Georgia",1995,"800m","Boys","AA","01:56.4",NA,NA
"Georgia",1995,"800m","Boys","AAA","01:56.5",NA,NA
"Georgia",1995,"800m","Boys","AAAA","01:52.9",NA,NA
"Georgia",1995,"High Jump","Boys","A","4-Jun",NA,NA
"Georgia",1995,"High Jump","Boys","AA","6-10.25",NA,NA
"Georgia",1995,"High Jump","Boys","AAA","10-Jun",NA,NA
"Georgia",1995,"High Jump","Boys","AAAA","10-Jun",NA,NA
"Georgia",1995,"Pole Vault","Boys","A","6-Dec",NA,NA
"Georgia",1995,"Pole Vault","Boys","AA","14-6",NA,NA
"Georgia",1995,"Pole Vault","Boys","AAA","14-7",NA,NA
"Georgia",1995,"Pole Vault","Boys","AAAA","14-0",NA,NA
"Georgia",1996,"100m","Boys","A","10.84",NA,NA
"Georgia",1996,"100m","Boys","AA","10.79",NA,NA
"Georgia",1996,"100m","Boys","AAA","10.71",NA,NA
"Georgia",1996,"100m","Boys","AAAA","10.54",NA,NA
"Georgia",1996,"1600m","Boys","A","04:17.0",NA,NA
"Georgia",1996,"1600m","Boys","AA","04:26.1",NA,NA
"Georgia",1996,"1600m","Boys","AAA","04:27.3",NA,NA
"Georgia",1996,"1600m","Boys","AAAA","04:17.9",NA,NA
"Georgia",1996,"800m","Boys","A","01:53.6",NA,NA
"Georgia",1996,"800m","Boys","AA","01:54.6",NA,NA
"Georgia",1996,"800m","Boys","AAA","01:54.5",NA,NA
"Georgia",1996,"800m","Boys","AAAA","01:56.3",NA,NA
"Georgia",1996,"High Jump","Boys","A","8-Jun",NA,NA
"Georgia",1996,"High Jump","Boys","AA","8-Jun",NA,NA
"Georgia",1996,"High Jump","Boys","AAA","10-Jun",NA,NA
"Georgia",1996,"High Jump","Boys","AAAA","8-Jun",NA,NA
"Georgia",1996,"Pole Vault","Boys","A","6-Dec",NA,NA
"Georgia",1996,"Pole Vault","Boys","AA","Dec-00",NA,NA
"Georgia",1996,"Pole Vault","Boys","AAA","6-Dec",NA,NA
"Georgia",1996,"Pole Vault","Boys","AAAA","14-6",NA,NA
"Georgia",1997,"100m","Boys","A","11.07",NA,NA
"Georgia",1997,"100m","Boys","AA","11.07",NA,NA
"Georgia",1997,"100m","Boys","AAA","10.88",NA,NA
"Georgia",1997,"100m","Boys","AAAA","10.71",NA,NA
"Georgia",1997,"1600m","Boys","A","04:17.4",NA,NA
"Georgia",1997,"1600m","Boys","AA","04:16.3",NA,NA
"Georgia",1997,"1600m","Boys","AAA","04:16.5",NA,NA
"Georgia",1997,"1600m","Boys","AAAA","04:18.7",NA,NA
"Georgia",1997,"800m","Boys","A","01:54.6",NA,NA
"Georgia",1997,"800m","Boys","AA","01:55.5",NA,NA
"Georgia",1997,"800m","Boys","AAA","01:55.0",NA,NA
"Georgia",1997,"800m","Boys","AAAA","01:55.6",NA,NA
"Georgia",1997,"High Jump","Boys","A","8-Jun",NA,NA
"Georgia",1997,"High Jump","Boys","AA","8-Jun",NA,NA
"Georgia",1997,"High Jump","Boys","AAA","10-Jun",NA,NA
"Georgia",1997,"High Jump","Boys","AAAA","1-Jul",NA,NA
"Georgia",1997,"Pole Vault","Boys","A","13-0",NA,NA
"Georgia",1997,"Pole Vault","Boys","AA","13-6",NA,NA
"Georgia",1997,"Pole Vault","Boys","AAA","6-Dec",NA,NA
"Georgia",1997,"Pole Vault","Boys","AAAA","13-6",NA,NA
"Georgia",1998,"100m","Boys","A","10.95",NA,NA
"Georgia",1998,"100m","Boys","AA","10.67",NA,NA
"Georgia",1998,"100m","Boys","AAA","10.65",NA,NA
"Georgia",1998,"100m","Boys","AAAA","10.59",NA,NA
"Georgia",1998,"1600m","Boys","A","04:25.2",NA,NA
"Georgia",1998,"1600m","Boys","AA","04:22.2",NA,NA
"Georgia",1998,"1600m","Boys","AAA","04:21.4",NA,NA
"Georgia",1998,"1600m","Boys","AAAA","04:19.4",NA,NA
"Georgia",1998,"800m","Boys","A","02:00.2",NA,NA
"Georgia",1998,"800m","Boys","AA","01:52.8",NA,NA
"Georgia",1998,"800m","Boys","AAA","01:53.9",NA,NA
"Georgia",1998,"800m","Boys","AAAA","01:55.6",NA,NA
"Georgia",1998,"High Jump","Boys","A","10-Jun",NA,NA
"Georgia",1998,"High Jump","Boys","AA","6-8.5",NA,NA
"Georgia",1998,"High Jump","Boys","AAA","8-Jun",NA,NA
"Georgia",1998,"High Jump","Boys","AAAA","10-Jun",NA,NA
"Georgia",1998,"Pole Vault","Boys","A","14-0",NA,NA
"Georgia",1998,"Pole Vault","Boys","AA","13-6",NA,NA
"Georgia",1998,"Pole Vault","Boys","AAA","13-0",NA,NA
"Georgia",1998,"Pole Vault","Boys","AAAA","14-0",NA,NA
"Georgia",1999,"100m","Boys","A","10.96",NA,NA
"Georgia",1999,"100m","Boys","AA","10.92",NA,NA
"Georgia",1999,"100m","Boys","AAA","10.66",NA,NA
"Georgia",1999,"100m","Boys","AAAA","10.73",NA,NA
"Georgia",1999,"1600m","Boys","A","04:23.5",NA,NA
"Georgia",1999,"1600m","Boys","AA","04:29.2",NA,NA
"Georgia",1999,"1600m","Boys","AAA","04:24.3",NA,NA
"Georgia",1999,"1600m","Boys","AAAA","04:19.0",NA,NA
"Georgia",1999,"800m","Boys","A","01:58.9",NA,NA
"Georgia",1999,"800m","Boys","AA","01:55.1",NA,NA
"Georgia",1999,"800m","Boys","AAA","01:50.2",NA,NA
"Georgia",1999,"800m","Boys","AAAA","01:55.9",NA,NA
"Georgia",1999,"High Jump","Boys","A","8-Jun",NA,NA
"Georgia",1999,"High Jump","Boys","AA","8-Jun",NA,NA
"Georgia",1999,"High Jump","Boys","AAA","4-Jun",NA,NA
"Georgia",1999,"High Jump","Boys","AAAA","8-Jun",NA,NA
"Georgia",1999,"Pole Vault","Boys","A","13-0",NA,NA
"Georgia",1999,"Pole Vault","Boys","AA","14-0",NA,NA
"Georgia",1999,"Pole Vault","Boys","AAA","6-Dec",NA,NA
"Georgia",1999,"Pole Vault","Boys","AAAA","13-6",NA,NA
"Georgia",2000,"100m","Boys","A","10.87",NA,NA
"Georgia",2000,"100m","Boys","AA","10.56",NA,NA
"Georgia",2000,"100m","Boys","AAA","10.7",NA,NA
"Georgia",2000,"100m","Boys","AAAA","10.41",NA,NA
"Georgia",2000,"1600m","Boys","A","04:25.8",NA,NA
"Georgia",2000,"1600m","Boys","AA","04:25.3",NA,NA
"Georgia",2000,"1600m","Boys","AAA","04:30.6",NA,NA
"Georgia",2000,"1600m","Boys","AAAA","04:15.5",NA,NA
"Georgia",2000,"800m","Boys","A","01:58.7",NA,NA
"Georgia",2000,"800m","Boys","AA","01:59.0",NA,NA
"Georgia",2000,"800m","Boys","AAA","01:59.5",NA,NA
"Georgia",2000,"800m","Boys","AAAA","01:51.8",NA,NA
"Georgia",2000,"High Jump","Boys","A","4-Jun",NA,NA
"Georgia",2000,"High Jump","Boys","AA","6-Jun",NA,NA
"Georgia",2000,"High Jump","Boys","AAA","8-Jun",NA,NA
"Georgia",2000,"High Jump","Boys","AAAA","10-Jun",NA,NA
"Georgia",2000,"Pole Vault","Boys","A","13-6",NA,NA
"Georgia",2000,"Pole Vault","Boys","AA","14-6",NA,NA
"Georgia",2000,"Pole Vault","Boys","AAA","13-0",NA,NA
"Georgia",2000,"Pole Vault","Boys","AAAA","14-0",NA,NA
"Georgia",2001,"100m","Boys","A","11.04",NA,NA
"Georgia",2001,"100m","Boys","AA","10.84",NA,NA
"Georgia",2001,"100m","Boys","AAA","10.49",NA,NA
"Georgia",2001,"100m","Boys","AAAA","10.66",NA,NA
"Georgia",2001,"100m","Boys","AAAAA","10.49",NA,NA
"Georgia",2001,"1600m","Boys","A","04:31.7",NA,NA
"Georgia",2001,"1600m","Boys","AA","04:33.3",NA,NA
"Georgia",2001,"1600m","Boys","AAA","04:22.5",NA,NA
"Georgia",2001,"1600m","Boys","AAAA","04:26.8",NA,NA
"Georgia",2001,"1600m","Boys","AAAAA","04:12.5",NA,NA
"Georgia",2001,"800m","Boys","A","01:59.9",NA,NA
"Georgia",2001,"800m","Boys","AA","01:58.9",NA,NA
"Georgia",2001,"800m","Boys","AAA","01:56.8",NA,NA
"Georgia",2001,"800m","Boys","AAAA","01:59.8",NA,NA
"Georgia",2001,"800m","Boys","AAAAA","01:55.8",NA,NA
"Georgia",2001,"High Jump","Boys","A","6-Jun",NA,NA
"Georgia",2001,"High Jump","Boys","AA","8-Jun",NA,NA
"Georgia",2001,"High Jump","Boys","AAA","8-Jun",NA,NA
"Georgia",2001,"High Jump","Boys","AAAA","8-Jun",NA,NA
"Georgia",2001,"High Jump","Boys","AAAAA","10-Jun",NA,NA
"Georgia",2001,"Pole Vault","Boys","A","13-0",NA,NA
"Georgia",2001,"Pole Vault","Boys","AA","6-Dec",NA,NA
"Georgia",2001,"Pole Vault","Boys","AAA","15-7",NA,NA
"Georgia",2001,"Pole Vault","Boys","AAAA","6-Dec",NA,NA
"Georgia",2001,"Pole Vault","Boys","AAAAA","15-6",NA,NA
"Georgia",2002,"100m","Boys","A","10.75",NA,NA
"Georgia",2002,"100m","Boys","AA","11.03",NA,NA
"Georgia",2002,"100m","Boys","AAA","11.05",NA,NA
"Georgia",2002,"100m","Boys","AAA","11.05",NA,NA
"Georgia",2002,"100m","Boys","AAAA","10.84",NA,NA
"Georgia",2002,"100m","Boys","AAAAA","10.81",NA,NA
"Georgia",2002,"1600m","Boys","A","4:32.30",NA,NA
"Georgia",2002,"1600m","Boys","AA","04:30.1",NA,NA
"Georgia",2002,"1600m","Boys","AAA","04:21.0",NA,NA
"Georgia",2002,"1600m","Boys","AAAA","04:23.1",NA,NA
"Georgia",2002,"1600m","Boys","AAAAA","04:14.6",NA,NA
"Georgia",2002,"800m","Boys","A","01:58.1",NA,NA
"Georgia",2002,"800m","Boys","AA","01:59.2",NA,NA
"Georgia",2002,"800m","Boys","AAA","01:54.5",NA,NA
"Georgia",2002,"800m","Boys","AAAA","01:58.6",NA,NA
"Georgia",2002,"800m","Boys","AAAAA","01:56.7",NA,NA
"Georgia",2002,"High Jump","Boys","A","8-Jun",NA,NA
"Georgia",2002,"High Jump","Boys","AA","8-Jun",NA,NA
"Georgia",2002,"High Jump","Boys","AAA","8-Jun",NA,NA
"Georgia",2002,"High Jump","Boys","AAAA","10-Jun",NA,NA
"Georgia",2002,"High Jump","Boys","AAAAA","10-Jun",NA,NA
"Georgia",2002,"Pole Vault","Boys","A","13-0",NA,NA
"Georgia",2002,"Pole Vault","Boys","AA","6-Dec",NA,NA
"Georgia",2002,"Pole Vault","Boys","AAA","14-0",NA,NA
"Georgia",2002,"Pole Vault","Boys","AAAA","14-1",NA,NA
"Georgia",2002,"Pole Vault","Boys","AAAAA","14-0",NA,NA
"Georgia",2003,"100m","Boys","A","11.33",NA,NA
"Georgia",2003,"100m","Boys","AA","10.94",NA,NA
"Georgia",2003,"100m","Boys","AAA","10.65",NA,NA
"Georgia",2003,"100m","Boys","AAAA","10.92",NA,NA
"Georgia",2003,"100m","Boys","AAAAA","10.57",NA,NA
"Georgia",2003,"1600m","Boys","A","04:35.9",NA,NA
"Georgia",2003,"1600m","Boys","A","04:35.9",NA,NA
"Georgia",2003,"1600m","Boys","AA","04:33.4",NA,NA
"Georgia",2003,"1600m","Boys","AAA","04:29.2",NA,NA
"Georgia",2003,"1600m","Boys","AAAA","04:17.5",NA,NA
"Georgia",2003,"1600m","Boys","AAAAA","04:18.0",NA,NA
"Georgia",2003,"800m","Boys","A","02:01.0",NA,NA
"Georgia",2003,"800m","Boys","AA","02:00.1",NA,NA
"Georgia",2003,"800m","Boys","AA","02:00.1",NA,NA
"Georgia",2003,"800m","Boys","AAA","01:57.0",NA,NA
"Georgia",2003,"800m","Boys","AAAA","01:54.3",NA,NA
"Georgia",2003,"800m","Boys","AAAAA","01:54.9",NA,NA
"Georgia",2003,"High Jump","Boys","A","2-Jun",NA,NA
