"State","Year","Event","Gender","Class","Mark","Mark.Note","Mark.raw","Event.raw"
"Wyoming",1981,"High Jump","Boys","C",1.9304,NA,"6'4""","High Jump"
"Wyoming",1981,"Pole Vault","Boys","C",3.2004,NA,"10'6""","Pole Vault"
"Wyoming",1981,"100m","Girls","AA",12.9,NA,"12.90","100m"
"Wyoming",1981,"800m","Girls","AA",137.94,NA,"2:17.94","800m"
"Wyoming",1981,"1600m","Girls","AA",326.49,NA,"5:26.49","1600m"
"Wyoming",1981,"High Jump","Girls","AA",1.6256,NA,"5'4""","High Jump"
"Wyoming",1981,"100m","Girls","A",13.01,NA,"13.01","100m"
"Wyoming",1981,"800m","Girls","A",143.9,NA,"2:23.90","800m"
"Wyoming",1981,"1600m","Girls","A",340.39,NA,"5:40.39","1600m"
"Wyoming",1981,"High Jump","Girls","A",1.6256,NA,"5'4""","High Jump"
"Wyoming",1981,"100m","Girls","B",13.38,NA,"13.38","100m"
"Wyoming",1981,"800m","Girls","B",144.85,NA,"2:24.85","800m"
"Wyoming",1981,"1600m","Girls","B",343.05,NA,"5:43.05","1600m"
"Wyoming",1981,"High Jump","Girls","B",1.4732,NA,"4'10""","High Jump"
"Wyoming",1981,"100m","Girls","C",13.54,NA,"13.54","100m"
"Wyoming",1981,"800m","Girls","C",150.02,NA,"2:30.02","800m"
"Wyoming",1981,"1600m","Girls","C",354.91,NA,"5:54.91","1600m"
"Wyoming",1981,"High Jump","Girls","C",1.4732,NA,"4'10""","High Jump"
"Wyoming",1982,"100m","Boys","AA",11.16,NA,"11.16","100m"
"Wyoming",1982,"800m","Boys","AA",114.8,NA,"1:54.80","800m"
"Wyoming",1982,"1600m","Boys","AA",271.92,NA,"4:31.92","1600m"
"Wyoming",1982,"High Jump","Boys","AA",1.8542,NA,"6'1""","High Jump"
"Wyoming",1982,"Pole Vault","Boys","AA",3.9624,NA,"13'0""","Pole Vault"
"Wyoming",1982,"100m","Boys","A",11.53,NA,"11.53","100m"
"Wyoming",1982,"800m","Boys","A",122.2,NA,"2:02.20","800m"
"Wyoming",1982,"1600m","Boys","A",280.71,NA,"4:40.71","1600m"
"Wyoming",1982,"High Jump","Boys","A",1.778,NA,"5'10""","High Jump"
"Wyoming",1982,"Pole Vault","Boys","A",3.9624,NA,"13'0""","Pole Vault"
"Wyoming",1982,"100m","Boys","B",11.09,NA,"11.09","100m"
"Wyoming",1982,"800m","Boys","B",123.15,NA,"2:03.15","800m"
"Wyoming",1982,"1600m","Boys","B",278.2,NA,"4:38.20","1600m"
"Wyoming",1982,"High Jump","Boys","B",1.8288,NA,"6'0""","High Jump"
"Wyoming",1982,"Pole Vault","Boys","B",3.8354,NA,"12'7""","Pole Vault"
"Wyoming",1982,"100m","Boys","C",11.68,NA,"11.68","100m"
"Wyoming",1982,"800m","Boys","C",123.62,NA,"2:03.62","800m"
"Wyoming",1982,"1600m","Boys","C",285.16,NA,"4:45.16","1600m"
"Wyoming",1982,"High Jump","Boys","C",1.778,NA,"5'10""","High Jump"
"Wyoming",1982,"Pole Vault","Boys","C",3.3528,NA,"11'0""","Pole Vault"
"Wyoming",1982,"100m","Girls","AA",11.99,NA,"11.99","100m"
"Wyoming",1982,"800m","Girls","AA",134.81,NA,"2:14.81","800m"
"Wyoming",1982,"1600m","Girls","AA",317.46,NA,"5:17.46","1600m"
"Wyoming",1982,"High Jump","Girls","AA",1.524,NA,"5'0""","High Jump"
"Wyoming",1982,"100m","Girls","A",12.76,NA,"12.76","100m"
"Wyoming",1982,"800m","Girls","A",143.83,NA,"2:23.83","800m"
"Wyoming",1982,"1600m","Girls","A",339.6,NA,"5:39.60","1600m"
"Wyoming",1982,"High Jump","Girls","A",1.4732,NA,"4'10""","High Jump"
